,Breakout Date,Breakout Price,Symbol,Entry Date,Entry Price,Exit Date,Exit Price,Exit On,Holding Duration,Stop Loss,Stocks Purchased,initial-investment,Profit/Loss,Final amount,Date,Day 1 Total Amount,Day 2 Total Amount,Day 3 Total Amount,Day 4 Total Amount,Day 5 Total Amount,Day 6 Total Amount,Day 7 Total Amount,Day 8 Total Amount,Day 9 Total Amount,Day 10 Total Amount,Day 11 Total Amount,Day 12 Total Amount,Day 13 Total Amount,Day 14 Total Amount,Day 15 Total Amount,Day 16 Total Amount,Day 17 Total Amount,Day 18 Total Amount,Day 19 Total Amount,Day 20 Total Amount,Day 21 Total Amount,Day 22 Total Amount,Day 23 Total Amount,Day 24 Total Amount,Day 25 Total Amount,Day 26 Total Amount,Day 27 Total Amount,Day 28 Total Amount,Day 29 Total Amount,Day 30 Total Amount,Day 31 Total Amount,Day 32 Total Amount,Day 33 Total Amount,Day 34 Total Amount,Day 35 Total Amount,Day 36 Total Amount,Day 37 Total Amount,Day 38 Total Amount,Day 39 Total Amount,Day 40 Total Amount
0,2023-04-25,3336.1,ABB.NS,2023-05-02,3442.15,2023-06-26,4285.35,40th Day,40,3270.0425,7,25000,5902.4,30902.4,2023-04-25,25000,25080.15,26422.4,26936.9,27523.15,27554.3,27613.1,27928.1,28502.8,27893.1,28278.45,28337.25,28187.45,28168.2,28157.35,28294.2,28146.5,28498.6,28938.2,29123,29112.15,29786.25,28517.5,29055.8,29135.95,29308.5,29962.65,29691.05,29963.35,29965.1,31143.55,31353.9,31100.5,31263.25,31198.5,31536.95,31470.1,30798.45,30582.85,30902.4
1,2023-05-04,3645.35,ABB.NS,2023-05-10,3815.45,2023-07-05,4390.6,40th Day,40,3624.6775,6,25000,3450.9,28450.9,2023-05-04,25000,25270,25762.6,25240,25570.3,25620.7,25492.3,25475.8,25466.5,25583.8,25457.2,25759,26135.8,26294.2,26284.9,26862.7,25775.2,26236.6,26305.3,26453.2,27013.9,26781.1,27014.5,27016,28026.1,28206.4,27989.2,28128.7,28073.2,28363.3,28306,27730.3,27545.5,27819.4,27874.3,27874.3,28645.3,28574.8,28271.5,28450.9
2,2023-06-13,4319.8,ABB.NS,2023-06-19,4327.65,2023-08-14,4354.7,40th Day,40,4111.2675,5,25000,135.25,25135.25,2023-06-13,25000,25241.75,25194,24714.25,24560.25,24788.5,24834.25,24834.25,25476.75,25418,25165.25,25314.75,25362.5,25360.5,25210,25858,26004,25398.25,25280.75,25456.5,25816,25829.25,24381.75,24490.75,24972,25027.25,25354.25,25362.25,25942.75,26125.75,25960,25401.75,25226.5,25552,25991.5,25745,25966.5,25887.25,25995,25135.25
3,2023-04-12,1847.25,ADANIENT.NS,2023-04-19,1853.85,2023-06-14,2457.15,40th Day,40,1761.1575,13,25000,7842.9,32842.9,2023-04-12,25000,24857.65,24338.95,24325.3,24879.75,24922.65,24989.6,25924.3,25858,24806.95,25746.2,25863.85,25437.45,25549.25,25497.9,26700.4,26441.05,25808.6,25458.9,25593.45,25469.95,26328.6,31139.25,35138.05,33082.75,33886.8,33976.5,33842.6,33353.8,33313.5,33297.9,32685.6,32541.3,32537.4,32614.1,32478.9,32764.9,33202.35,32913.1,32842.9
4,2023-05-22,2326.1,ADANIENT.NS,2023-05-26,2544.35,2023-06-19,2417.1325,Stop Loss,17,2417.1325,9,25000,-1144.9575,23855.0425,2023-05-22,25000,24907.3,24568.9,24541,24530.2,24106.3,24006.4,24003.7,24056.8,23963.2,24161.2,24464.05,24263.8,24215.2,24471.7,24687.25,23855.0425,23855.0425,23855.0425,23855.0425,23855.0425,23855.0425,23855.0425,23855.0425,23855.0425,23855.0425,23855.0425,23855.0425,23855.0425,23855.0425,23855.0425,23855.0425,23855.0425,23855.0425,23855.0425,23855.0425,23855.0425,23855.0425,23855.0425,23855.0425
5,2023-01-16,2089.8,ADANIGREEN.NS,2023-01-20,1975.6,2023-01-25,1876.82,Stop Loss,4,1876.82,12,25000,-1185.36,23814.64,2023-01-16,25000,24475,24294.4,23814.64,23814.64,23814.64,23814.64,23814.64,23814.64,23814.64,23814.64,23814.64,23814.64,23814.64,23814.64,23814.64,23814.64,23814.64,23814.64,23814.64,23814.64,23814.64,23814.64,23814.64,23814.64,23814.64,23814.64,23814.64,23814.64,23814.64,23814.64,23814.64,23814.64,23814.64,23814.64,23814.64,23814.64,23814.64,23814.64,23814.64
6,2023-03-15,740.4,ADANIGREEN.NS,2023-03-21,891.05,2023-04-03,846.4975,Stop Loss,9,846.4975,28,25000,-1247.47,23752.53,2023-03-15,25000,26247.4,27556.4,28872.4,27627.8,26248.8,25092.4,24722.8,23752.53,23752.53,23752.53,23752.53,23752.53,23752.53,23752.53,23752.53,23752.53,23752.53,23752.53,23752.53,23752.53,23752.53,23752.53,23752.53,23752.53,23752.53,23752.53,23752.53,23752.53,23752.53,23752.53,23752.53,23752.53,23752.53,23752.53,23752.53,23752.53,23752.53,23752.53,23752.53
7,2023-03-21,891.05,ADANIGREEN.NS,2023-03-27,984.9,2023-03-28,935.655,Stop Loss,2,935.655,25,25000,-1231.125,23768.875,2023-03-21,25000,23768.875,23768.875,23768.875,23768.875,23768.875,23768.875,23768.875,23768.875,23768.875,23768.875,23768.875,23768.875,23768.875,23768.875,23768.875,23768.875,23768.875,23768.875,23768.875,23768.875,23768.875,23768.875,23768.875,23768.875,23768.875,23768.875,23768.875,23768.875,23768.875,23768.875,23768.875,23768.875,23768.875,23768.875,23768.875,23768.875,23768.875,23768.875,23768.875
8,2023-04-10,899.15,ADANIGREEN.NS,2023-04-17,962.55,2023-04-24,914.4225,Stop Loss,6,914.4225,25,25000,-1203.1875,23796.8125,2023-04-10,25000,24742.5,24331.25,24262.5,23841.25,23796.8125,23796.8125,23796.8125,23796.8125,23796.8125,23796.8125,23796.8125,23796.8125,23796.8125,23796.8125,23796.8125,23796.8125,23796.8125,23796.8125,23796.8125,23796.8125,23796.8125,23796.8125,23796.8125,23796.8125,23796.8125,23796.8125,23796.8125,23796.8125,23796.8125,23796.8125,23796.8125,23796.8125,23796.8125,23796.8125,23796.8125,23796.8125,23796.8125,23796.8125,23796.8125
9,2023-05-22,941.75,ADANIGREEN.NS,2023-05-26,963.35,2023-07-21,995.55,40th Day,40,915.1825,25,25000,805,25805,2023-05-22,25000,25362.5,25087.5,25358.75,25765,25505,25612.5,25712.5,25555,25316.25,25007.5,24943.75,24798.75,24857.5,24981.25,25292.5,24925,24958.75,25341.25,25287.5,24912.5,25127.5,24905,24905,24563.75,24487.5,24566.25,24621.25,24971.25,24691.25,24902.5,25045,24780,24592.5,25046.25,25048.75,25260,25407.5,25541.25,25805
10,2023-07-20,985,ADANIGREEN.NS,2023-07-26,1140.4,2023-08-02,1083.38,Stop Loss,6,1083.38,21,25000,-1197.42,23802.58,2023-07-20,25000,24554.8,23996.2,24010.9,23879.65,23802.58,23802.58,23802.58,23802.58,23802.58,23802.58,23802.58,23802.58,23802.58,23802.58,23802.58,23802.58,23802.58,23802.58,23802.58,23802.58,23802.58,23802.58,23802.58,23802.58,23802.58,23802.58,23802.58,23802.58,23802.58,23802.58,23802.58,23802.58,23802.58,23802.58,23802.58,23802.58,23802.58,23802.58,23802.58
11,2023-07-25,1088.05,ADANIGREEN.NS,2023-07-31,1093.3,2023-08-03,1038.635,Stop Loss,4,1038.635,22,25000,-1202.63,23797.37,2023-07-25,25000,24862.5,24101.3,23797.37,23797.37,23797.37,23797.37,23797.37,23797.37,23797.37,23797.37,23797.37,23797.37,23797.37,23797.37,23797.37,23797.37,23797.37,23797.37,23797.37,23797.37,23797.37,23797.37,23797.37,23797.37,23797.37,23797.37,23797.37,23797.37,23797.37,23797.37,23797.37,23797.37,23797.37,23797.37,23797.37,23797.37,23797.37,23797.37,23797.37
12,2023-04-12,657.75,ADANIPORTS.NS,2023-04-19,658.4,2023-06-14,739.35,40th Day,40,625.48,37,25000,2995.15,27995.15,2023-04-12,25000,25284.9,25118.4,25477.3,25482.85,25233.1,25049.95,25847.3,25854.7,25416.25,25789.95,25943.5,25987.9,26187.7,26206.2,26864.8,26539.2,26319.05,26058.2,25969.4,25242.35,26098.9,27638.1,27799.05,27214.45,27445.7,27532.65,27926.7,27799.05,27976.65,27725.05,27893.4,27974.8,28219,28157.95,27886,27832.35,28096.9,27939.65,27995.15
13,2023-05-22,729.7,ADANIPORTS.NS,2023-05-26,726.85,2023-07-21,728.45,40th Day,40,690.5075,34,25000,54.4,25054.4,2023-05-22,25000,25362.1,25244.8,25408,25176.8,25331.5,25406.3,25630.7,25574.6,25324.7,25275.4,25518.5,25374,25425,25430.1,25698.7,25299.2,25372.3,25768.4,25637.5,24573.3,24916.7,24775.6,24775.6,25421.6,25358.7,25504.9,25540.6,25448.8,24722.9,24770.5,25103.7,24909.9,24671.9,24974.5,25142.8,25044.2,25154.7,25190.4,25054.4
14,2023-03-08,186.6,ADANIPOWER.NS,2023-03-14,204.35,2023-03-20,194.1325,Stop Loss,5,194.1325,122,25000,-1246.535,23753.465,2023-03-08,25000,24688.9,24310.7,24463.2,23753.465,23753.465,23753.465,23753.465,23753.465,23753.465,23753.465,23753.465,23753.465,23753.465,23753.465,23753.465,23753.465,23753.465,23753.465,23753.465,23753.465,23753.465,23753.465,23753.465,23753.465,23753.465,23753.465,23753.465,23753.465,23753.465,23753.465,23753.465,23753.465,23753.465,23753.465,23753.465,23753.465,23753.465,23753.465,23753.465
15,2023-06-07,274.85,ADANIPOWER.NS,2023-06-13,267.8,2023-06-23,254.41,Stop Loss,9,254.41,93,25000,-1245.27,23754.73,2023-06-07,25000,24762.85,25134.85,24841.9,24614.05,24432.7,24335.05,23958.4,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73,23754.73
16,2023-04-05,379.95,AMBUJACEM.NS,2023-04-12,396.05,2023-04-21,376.2475,Stop Loss,7,376.2475,63,25000,-1247.5575,23752.4425,2023-04-05,25000,24785.8,24716.5,24181,23992,24032.95,23752.4425,23752.4425,23752.4425,23752.4425,23752.4425,23752.4425,23752.4425,23752.4425,23752.4425,23752.4425,23752.4425,23752.4425,23752.4425,23752.4425,23752.4425,23752.4425,23752.4425,23752.4425,23752.4425,23752.4425,23752.4425,23752.4425,23752.4425,23752.4425,23752.4425,23752.4425,23752.4425,23752.4425,23752.4425,23752.4425,23752.4425,23752.4425,23752.4425,23752.4425
17,2023-05-22,423.9,AMBUJACEM.NS,2023-05-26,424.55,2023-07-21,416.1,40th Day,40,403.3225,58,25000,-490.1,24509.9,2023-05-22,25000,25142.1,25368.3,24944.9,25272.6,25783,25841,27006.8,26809.6,26574.7,26806.7,26841.5,26995.2,27322.9,26960.4,27108.3,26641.4,26415.2,26365.9,26177.4,25072.5,25435,25539.4,25539.4,25078.3,25655.4,25472.7,25455.3,25403.1,24614.3,24707.1,24721.6,24826,24556.3,24538.9,24538.9,24515.7,24695.5,24788.3,24509.9
18,2023-06-06,459.15,AMBUJACEM.NS,2023-06-12,456.3,2023-06-23,433.485,Stop Loss,10,433.485,54,25000,-1232.01,23767.99,2023-06-06,25000,25143.1,25448.2,25110.7,25248.4,24813.7,24603.1,24557.2,24381.7,23767.99,23767.99,23767.99,23767.99,23767.99,23767.99,23767.99,23767.99,23767.99,23767.99,23767.99,23767.99,23767.99,23767.99,23767.99,23767.99,23767.99,23767.99,23767.99,23767.99,23767.99,23767.99,23767.99,23767.99,23767.99,23767.99,23767.99,23767.99,23767.99,23767.99,23767.99
19,2023-04-28,4513.7,APOLLOHOSP.NS,2023-05-05,4602.5,2023-06-30,5098.2,40th Day,40,4372.375,5,25000,2478.5,27478.5,2023-04-28,25000,25113,24952.75,24994,24964,25013.75,25116.75,24763,24398.25,24197.5,24223.25,25014,24739.5,24669.75,24828.25,25037,25189.75,24983.25,25097.25,26058.75,26824,26738.5,26688,27119.75,26620.75,26621,26611.25,26742.75,27032.5,28081.25,27987.75,27712.5,27797.75,27581.25,27317.5,27214.75,27172.25,27701.5,27701.5,27478.5
20,2023-05-05,4602.5,APOLLOHOSP.NS,2023-05-11,4595.3,2023-07-06,5283.05,40th Day,40,4365.535,5,25000,3438.75,28438.75,2023-05-05,25000,25049.75,25152.75,24799,24434.25,24233.5,24259.25,25050,24775.5,24705.75,24864.25,25073,25225.75,25019.25,25133.25,26094.75,26860,26774.5,26724,27155.75,26656.75,26657,26647.25,26778.75,27068.5,28117.25,28023.75,27748.5,27833.75,27617.25,27353.5,27250.75,27208.25,27737.5,27737.5,27514.5,27366,27573.25,27411.75,28438.75
21,2023-06-01,4814.25,APOLLOHOSP.NS,2023-06-07,5026.45,2023-08-02,4996.75,40th Day,40,4775.1275,4,25000,-118.8,24881.2,2023-06-01,25000,24600.8,24601,24593.2,24698.4,24930.2,25769.2,25694.4,25474.2,25542.4,25369.2,25158.2,25076,25042,25465.4,25465.4,25287,25168.2,25334,25204.8,26026.4,25479.2,25527.6,25922.2,25902.4,25622.2,25581.4,25771.4,25544.6,25596.6,25676,25713.8,25617.4,25743,25517.2,25756.2,26282,25588,25023.8,24881.2
22,2023-06-15,5218.75,APOLLOHOSP.NS,2023-06-21,5118.75,2023-08-14,4862.8125,Stop Loss,38,4862.8125,4,25000,-1023.75,23976.25,2023-06-15,25000,24789,24706.8,24672.8,25096.2,25096.2,24917.8,24799,24964.8,24835.6,25657.2,25110,25158.4,25553,25533.2,25253,25212.2,25402.2,25175.4,25227.4,25306.8,25344.6,25248.2,25373.8,25148,25387,25912.8,25218.8,24654.6,24512,24510.2,24446.2,24582.6,24618.4,24450.4,24215,24149.6,23976.25,23976.25,23976.25
23,2023-05-04,2982.85,ASIANPAINT.NS,2023-05-10,3041.4,2023-07-05,3374.4,40th Day,40,2889.33,8,25000,2664,27664,2023-05-04,25000,25786.8,25717.6,25724.8,25773.6,25408.4,25541.2,25344.4,25348,25633.6,25480.8,25657.2,25696,25768,25824,26212.4,26594.4,26566.8,26266.8,26370.8,26467.2,26366.8,26113.2,26226.8,26771.6,26830.4,27023.6,27203.6,27146.4,27218.4,27197.6,26653.2,27050.4,27134,27276.8,27276.8,27565.2,27538.4,27450.4,27664
24,2023-05-11,3139.75,ASIANPAINT.NS,2023-05-17,3092.45,2023-07-12,3406.75,40th Day,40,2937.8275,8,25000,2514.4,27514.4,2023-05-11,25000,25132.8,24936,24939.6,25225.2,25072.4,25248.8,25287.6,25359.6,25415.6,25804,26186,26158.4,25858.4,25962.4,26058.8,25958.4,25704.8,25818.4,26363.2,26422,26615.2,26795.2,26738,26810,26789.2,26244.8,26642,26725.6,26868.4,26868.4,27156.8,27130,27042,27255.6,27455.6,27010,27005.6,27400.8,27514.4
25,2023-05-31,3192.95,ASIANPAINT.NS,2023-06-06,3212.75,2023-08-01,3342.95,40th Day,40,3052.1125,7,25000,911.4,25911.4,2023-05-31,25000,25084.35,24996.5,24774.6,24874,25350.7,25402.15,25571.2,25728.7,25678.65,25741.65,25723.45,25247.1,25594.65,25667.8,25792.75,25792.75,26045.1,26021.65,25944.65,26131.55,26306.55,25916.65,25912.8,26258.6,26358,26300.6,26519,26733.55,27104.9,27113.3,27192.75,27134.65,27316.65,26313.55,26121.75,26096.55,26245.65,26152.2,25911.4
26,2023-06-13,3262.85,ASIANPAINT.NS,2023-06-19,3309.7,2023-08-14,3202.6,40th Day,40,3144.215,7,25000,-749.7,24250.3,2023-06-13,25000,25063,25044.8,24568.45,24916,24989.15,25114.1,25114.1,25366.45,25343,25266,25452.9,25627.9,25238,25234.15,25579.95,25679.35,25621.95,25840.35,26054.9,26426.25,26434.65,26514.1,26456,26638,25634.9,25443.1,25417.9,25567,25473.55,25232.75,25372.4,25186.55,25209.65,25233.1,25268.45,25149.1,24497.4,24129.55,24250.3
27,2023-06-30,3362.05,ASIANPAINT.NS,2023-07-06,3399.4,2023-08-11,3229.43,Stop Loss,27,3229.43,7,25000,-1189.79,23810.21,2023-06-30,25000,24610.1,24606.25,24952.05,25051.45,24994.05,25212.45,25427,25798.35,25806.75,25886.2,25828.1,26010.1,25007,24815.2,24790,24939.1,24845.65,24604.85,24744.5,24558.65,24581.75,24605.2,24640.55,24521.2,23869.5,23810.21,23810.21,23810.21,23810.21,23810.21,23810.21,23810.21,23810.21,23810.21,23810.21,23810.21,23810.21,23810.21,23810.21
28,2023-07-18,3513.45,ASIANPAINT.NS,2023-07-24,3543.7,2023-08-01,3366.515,Stop Loss,7,3366.515,7,25000,-1240.295,23759.705,2023-07-18,25000,23996.9,23805.1,23779.9,23929,23835.55,23759.705,23759.705,23759.705,23759.705,23759.705,23759.705,23759.705,23759.705,23759.705,23759.705,23759.705,23759.705,23759.705,23759.705,23759.705,23759.705,23759.705,23759.705,23759.705,23759.705,23759.705,23759.705,23759.705,23759.705,23759.705,23759.705,23759.705,23759.705,23759.705,23759.705,23759.705,23759.705,23759.705,23759.705
29,2023-03-08,861.35,ATGL.NS,2023-03-14,947.2,2023-03-16,899.84,Stop Loss,3,899.84,26,25000,-1231.36,23768.64,2023-03-08,25000,24288.9,23768.64,23768.64,23768.64,23768.64,23768.64,23768.64,23768.64,23768.64,23768.64,23768.64,23768.64,23768.64,23768.64,23768.64,23768.64,23768.64,23768.64,23768.64,23768.64,23768.64,23768.64,23768.64,23768.64,23768.64,23768.64,23768.64,23768.64,23768.64,23768.64,23768.64,23768.64,23768.64,23768.64,23768.64,23768.64,23768.64,23768.64,23768.64
30,2023-05-22,444.3,AWL.NS,2023-05-26,450.4,2023-06-09,427.88,Stop Loss,11,427.88,55,25000,-1238.6,23761.4,2023-05-22,25000,24848.75,24191.5,24213.5,24540.75,24293.25,24001.75,23858.75,24087,23864.25,23761.4,23761.4,23761.4,23761.4,23761.4,23761.4,23761.4,23761.4,23761.4,23761.4,23761.4,23761.4,23761.4,23761.4,23761.4,23761.4,23761.4,23761.4,23761.4,23761.4,23761.4,23761.4,23761.4,23761.4,23761.4,23761.4,23761.4,23761.4,23761.4,23761.4
31,2023-05-09,888.25,AXISBANK.NS,2023-05-15,915.8,2023-07-10,964.05,40th Day,40,870.01,27,25000,1302.75,26302.75,2023-05-09,25000,25054,24973,24970.3,25222.75,25047.25,25009.45,25051.3,25141.75,25301.05,25378,25584.55,24974.35,25105.3,25278.1,25946.35,26414.8,26645.65,26250.1,26591.65,26576.8,26891.35,26671.3,26656.45,26775.25,26345.95,26594.35,26355.4,26371.6,26150.2,26208.25,26551.15,26551.15,26934.55,26790.1,26482.3,26368.9,26759.05,26644.3,26302.75
32,2023-01-24,3686.5,BAJAJ-AUTO.NS,2023-01-31,3818.25,2023-03-28,3791.6,40th Day,40,3627.3375,6,25000,-159.9,24840.1,2023-01-24,25000,24958.3,24834.7,25205.8,25185.1,25367.2,25372.3,25165,25080.4,25391.5,25347.1,25522.9,25530.1,25456.3,25513.3,25113.1,25134.7,25081.9,25190.2,23929.6,24057.7,24480.4,24382,24482.5,24428.8,24957.7,24971.5,25021.9,24761.2,24607.9,24470.5,24891.7,24976.9,24920.5,25524.7,25634.2,25268.2,25057.9,24935.8,24840.1
33,2023-04-03,3993.75,BAJAJ-AUTO.NS,2023-04-11,4177.4,2023-06-07,4780.75,40th Day,40,3968.53,5,25000,3016.75,28016.75,2023-04-03,25000,25543,25554.75,25384.75,25159.25,25442,25684.75,25654.5,25773.5,25825.75,25608,26154,26272.75,26603,26352.25,26401.5,26428.5,26859.25,26757.25,26892.75,26852.5,26807.5,26935.75,26804.75,26759.75,26706.25,26529,26729.25,26603.5,26701,27333,27192.75,27205.5,27072.5,26948.75,27331,27458.5,27663.25,27744.25,28016.75
34,2023-04-11,4177.4,BAJAJ-AUTO.NS,2023-04-18,4209.25,2023-06-13,4755.95,40th Day,40,3998.7875,5,25000,2733.5,27733.5,2023-04-11,25000,25282.75,25525.5,25495.25,25614.25,25666.5,25448.75,25994.75,26113.5,26443.75,26193,26242.25,26269.25,26700,26598,26733.5,26693.25,26648.25,26776.5,26645.5,26600.5,26547,26369.75,26570,26444.25,26541.75,27173.75,27033.5,27046.25,26913.25,26789.5,27171.75,27299.25,27504,27585,27857.5,27957,27670.75,27802,27733.5
35,2023-05-08,4549.25,BAJAJ-AUTO.NS,2023-05-12,4538.9,2023-07-07,4834,40th Day,40,4311.955,5,25000,1475.5,26475.5,2023-05-08,25000,25128.25,24997.25,24952.25,24898.75,24721.5,24921.75,24796,24893.5,25525.5,25385.25,25398,25265,25141.25,25523.5,25651,25855.75,25936.75,26209.25,26308.75,26022.5,26153.75,26085.25,25956.5,25913.25,25515.25,25292.25,25615.5,25556.25,25366,25418.5,25340,25395.75,25395.75,25763.25,25358.75,25432.5,26755.75,26894,26475.5
36,2023-06-07,4780.75,BAJAJ-AUTO.NS,2023-06-13,4755.95,2023-08-08,4650.15,40th Day,40,4518.1525,5,25000,-529,24471,2023-06-07,25000,24871.25,24828,24430,24207,24530.25,24471,24280.75,24333.25,24254.75,24310.5,24310.5,24678,24273.5,24347.25,25670.5,25808.75,25390.25,25710,25808.5,25612.5,25552.5,25518.25,25386,25523.25,25338.5,25563.75,25533.75,25634,25465,25572.5,25475.25,25682.75,25877.25,25840,25380.75,25351.75,24780.25,24570.75,24471
37,2023-07-05,4890.05,BAJAJ-AUTO.NS,2023-07-11,4917.65,2023-08-07,4671.7675,Stop Loss,20,4671.7675,5,25000,-1229.4125,23770.5875,2023-07-05,25000,24804,24744,24709.75,24577.5,24714.75,24530,24755.25,24725.25,24825.5,24656.5,24764,24666.75,24874.25,25068.75,25031.5,24572.25,24543.25,23971.75,23770.5875,23770.5875,23770.5875,23770.5875,23770.5875,23770.5875,23770.5875,23770.5875,23770.5875,23770.5875,23770.5875,23770.5875,23770.5875,23770.5875,23770.5875,23770.5875,23770.5875,23770.5875,23770.5875,23770.5875,23770.5875
38,2023-02-09,1400.25,BAJAJFINSV.NS,2023-02-15,1420.8,2023-02-23,1349.76,Stop Loss,7,1349.76,17,25000,-1207.68,23792.32,2023-02-09,25000,25125.8,24885.25,24724.6,24549.5,23982.55,23792.32,23792.32,23792.32,23792.32,23792.32,23792.32,23792.32,23792.32,23792.32,23792.32,23792.32,23792.32,23792.32,23792.32,23792.32,23792.32,23792.32,23792.32,23792.32,23792.32,23792.32,23792.32,23792.32,23792.32,23792.32,23792.32,23792.32,23792.32,23792.32,23792.32,23792.32,23792.32,23792.32,23792.32
39,2023-04-06,1303.95,BAJAJFINSV.NS,2023-04-13,1341.3,2023-06-09,1466.5,40th Day,40,1274.235,18,25000,2253.6,27253.6,2023-04-06,25000,24997.3,24890.2,24820.9,24834.4,24578.8,24612.1,25081,24881.2,25336.6,25240.3,25139.5,25102.6,25596.7,25323.1,26143,26213.2,26316.7,26423.8,26478.7,26440.9,26566.9,26333.8,26334.7,26328.4,26290.6,26727.1,26532.7,26548.9,26761.3,26948.5,27241.9,26975.5,26959.3,27087.1,27116.8,27408.4,27512.8,27269.8,27253.6
40,2023-04-13,1341.3,BAJAJFINSV.NS,2023-04-20,1332.1,2023-06-15,1474.7,40th Day,40,1265.495,18,25000,2566.8,27566.8,2023-04-13,25000,24744.4,24777.7,25246.6,25046.8,25502.2,25405.9,25305.1,25268.2,25762.3,25488.7,26308.6,26378.8,26482.3,26589.4,26644.3,26606.5,26732.5,26499.4,26500.3,26494,26456.2,26892.7,26698.3,26714.5,26926.9,27114.1,27407.5,27141.1,27124.9,27252.7,27282.4,27574,27678.4,27435.4,27419.2,27410.2,27773.8,27669.4,27566.8
41,2023-04-27,1360,BAJAJFINSV.NS,2023-05-04,1374.45,2023-06-28,1522.95,40th Day,40,1305.7275,18,25000,2673,27673,2023-04-27,25000,24726.4,25546.3,25616.5,25720,25827.1,25882,25844.2,25970.2,25737.1,25738,25731.7,25693.9,26130.4,25936,25952.2,26164.6,26351.8,26645.2,26378.8,26362.6,26490.4,26520.1,26811.7,26916.1,26673.1,26656.9,26647.9,27011.5,26907.1,26804.5,27414.7,28015,27638.8,27606.4,27397.6,27295,27395.8,27673,27673
42,2023-06-16,1508.6,BAJAJFINSV.NS,2023-06-22,1507.65,2023-08-18,1460.15,40th Day,40,1432.2675,16,25000,-760,24240,2023-06-16,25000,24908.8,24998.4,25244.8,25244.8,25325.6,25519.2,26949.6,26696.8,26796,26716,26442.4,26356,26368.8,26719.2,26704.8,26641.6,26770.4,27183.2,27050.4,27003.2,27397.6,27259.2,26900.8,26710.4,26235.2,26450.4,26035.2,25309.6,24776,24658.4,25012,25129.6,25143.2,25188,24941.6,24590.4,24395.2,24507.2,24240
43,2023-07-04,1629.5,BAJAJFINSV.NS,2023-07-10,1597.8,2023-08-03,1517.91,Stop Loss,19,1517.91,15,25000,-1198.35,23801.65,2023-07-04,25000,24919,24931,25259.5,25246,25186.75,25307.5,25694.5,25570,25525.75,25895.5,25765.75,25429.75,25251.25,24805.75,25007.5,24618.25,23938,23801.65,23801.65,23801.65,23801.65,23801.65,23801.65,23801.65,23801.65,23801.65,23801.65,23801.65,23801.65,23801.65,23801.65,23801.65,23801.65,23801.65,23801.65,23801.65,23801.65,23801.65,23801.65
44,2023-04-28,6847.95,BAJAJHLDNG.NS,2023-05-05,6814.4,2023-05-17,6473.68,Stop Loss,9,6473.68,3,25000,-1022.16,23977.84,2023-04-28,25000,25081.15,25303,25261.15,25319.65,25227.55,24658.75,24454.9,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84,23977.84
45,2023-05-24,6934.45,BAJAJHLDNG.NS,2023-05-30,7078,2023-07-26,7426.45,40th Day,40,6724.1,3,25000,1045.35,26045.35,2023-05-24,25000,25560.7,24745.3,24735.7,24525.55,24682,24742.6,24280.6,24024.85,24080.65,24570.55,24741.1,24729.55,24437.8,24736.45,24770.05,24779.8,24420.1,24262.9,24649,24646.45,24779.65,24719.35,25184.05,25281.25,25227.4,25217.8,25296.1,25297.6,25969.75,25991.2,26370.25,26131.9,25842.4,26135.95,26173,26015.2,26050.3,26278.3,26045.35
46,2023-06-30,7004.55,BAJAJHLDNG.NS,2023-07-06,7153.8,2023-08-31,7437.7,40th Day,40,6796.11,3,25000,851.7,25851.7,2023-06-30,25000,24990.4,25068.7,25070.2,25742.35,25763.8,26142.85,25904.5,25615,25908.55,25945.6,25787.8,25822.9,26050.9,25817.95,26190.1,26148.7,26169.1,25834,25902.85,25871.65,25722.25,25925.5,25919.35,25898.2,25888.75,25317.55,25438.9,25690,24979.6,24368.2,24544,24755.2,24754.6,24995.2,25207.9,25509.25,25648.45,25792.6,25851.7
47,2023-02-08,6351.65,BAJFINANCE.NS,2023-02-14,6458.7,2023-02-28,6135.765,Stop Loss,11,6135.765,3,25000,-968.805,24031.195,2023-02-08,25000,25093.75,24935.8,24874,24726.1,24761.65,24219.85,24230.95,24332.65,24207.4,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195,24031.195
